JAR,AMENDMENT,TRT,DAY,HOUR,X12C,X13C
70,PHENOL,DW,47,1131,1254.427807,8.834354587
71,PHENOL,DW,47,1131,1414.239265,8.584092302
72,PHENOL,DW,47,1131,1203.494582,8.017610264
79,CELLULOSE,DL,47,1131,,
80,CELLULOSE,DL,47,1131,845.6993462,4.26227011
81,CELLULOSE,DL,47,1131,952.4948455,5.024987726
88,LIGNIN,DL,20,482,513.0547283,2.187764107
89,LIGNIN,DL,20,482,454.8056977,1.94883926
90,LIGNIN,DL,20,482,510.405502,2.187607539
97,OXALATE,DL,47,1131,919.5915514,13.80993012
98,OXALATE,DL,47,1131,,
99,OXALATE,DL,47,1131,1111.895551,13.07264814
106,PHENOL,DL,47,1131,1008.770622,6.275650086
107,PHENOL,DL,47,1131,866.192264,5.548236363
108,PHENOL,DL,47,1131,889.3599378,5.603898917
115,CELLULOSE,NI,47,1131,608.4626889,8.908097467
116,CELLULOSE,NI,47,1131,577.2150878,8.646858364
117,CELLULOSE,NI,47,1131,598.5017018,9.514688236
124,LIGNIN,NI,20,482,330.5010757,2.11575059
125,LIGNIN,NI,20,482,308.3395758,1.832964105
126,LIGNIN,NI,20,482,318.7321645,2.039504854
133,OXALATE,NI,47,1131,558.9748246,15.50370725
134,OXALATE,NI,47,1131,485.6580494,14.28819889
135,OXALATE,NI,47,1131,487.5736371,13.51410515
142,PHENOL,NI,47,1131,648.8611186,6.188433851
143,PHENOL,NI,47,1131,633.7174493,6.058461594
144,PHENOL,NI,47,1131,493.6159588,4.912890545
151,CELLULOSE,NR,47,1131,715.6939607,5.988498417
152,CELLULOSE,NR,47,1131,884.3029242,6.906719067
153,CELLULOSE,NR,47,1131,640.0911261,4.499170922
160,LIGNIN,NR,20,482,425.6355691,2.953090353
161,LIGNIN,NR,20,482,437.9078517,2.804094317
162,LIGNIN,NR,20,482,430.142594,2.994395477
169,OXALATE,NR,47,1131,760.4994293,15.10523742
170,OXALATE,NR,47,1131,1015.612261,16.27963322
171,OXALATE,NR,47,1131,866.3539422,15.168008
178,PHENOL,NR,47,1131,723.9447429,5.372527657
179,PHENOL,NR,47,1131,658.4962787,4.955881493
180,PHENOL,NR,47,1131,,
7,CELLULOSE,CTL,49,1173,,
8,CELLULOSE,CTL,49,1173,953.7608258,5.23468203
9,CELLULOSE,CTL,49,1173,683.0308934,3.649392423
16,LIGNIN,CTL,22,524,510.9244649,2.909725067
17,LIGNIN,CTL,22,524,515.2345858,2.936446591
18,LIGNIN,CTL,22,524,478.8802508,2.42403851
25,OXALATE,CTL,49,1173,724.8277848,15.66334495
26,OXALATE,CTL,49,1173,914.6756454,13.3306727
27,OXALATE,CTL,49,1173,679.6193758,11.88377181
34,PHENOL,CTL,49,1173,765.7316986,5.199171834
35,PHENOL,CTL,49,1173,788.1995201,5.505272356
36,PHENOL,CTL,49,1173,829.5937462,5.634904715
43,CELLULOSE,DW,49,1173,1140.79459,4.125041414
44,CELLULOSE,DW,49,1173,910.5787217,7.74446726
45,CELLULOSE,DW,49,1173,1321.19303,4.498228442
52,LIGNIN,DW,22,524,640.0209746,2.732062497
53,LIGNIN,DW,22,524,674.9195687,2.861092953
54,LIGNIN,DW,22,524,892.5105731,2.971044364
61,OXALATE,DW,49,1173,1238.001644,15.47674644
62,OXALATE,DW,49,1173,1178.427871,16.49880926
63,OXALATE,DW,49,1173,1308.134171,14.50044286
70,PHENOL,DW,49,1173,1285.342397,8.912473959
71,PHENOL,DW,49,1173,1449.557909,8.662569302
72,PHENOL,DW,49,1173,1236.901734,8.093951073
79,CELLULOSE,DL,49,1173,,
80,CELLULOSE,DL,49,1173,867.2314148,4.361266373
81,CELLULOSE,DL,49,1173,977.7587526,5.129566518
88,LIGNIN,DL,22,524,547.953618,2.297288083
89,LIGNIN,DL,22,524,483.9513148,2.039930069
90,LIGNIN,DL,22,524,546.5634455,2.304912021
97,OXALATE,DL,49,1173,940.2726429,13.8328455
98,OXALATE,DL,49,1173,,
99,OXALATE,DL,49,1173,1139.467896,13.10169792
106,PHENOL,DL,49,1173,1031.742508,6.343000441
107,PHENOL,DL,49,1173,892.93043,5.62381835
108,PHENOL,DL,49,1173,915.3548404,5.675997496
115,CELLULOSE,NI,49,1173,621.4545254,9.004271595
116,CELLULOSE,NI,49,1173,589.7224603,8.733766865
117,CELLULOSE,NI,49,1173,613.6332415,9.62551155
124,LIGNIN,NI,22,524,355.7859877,2.22706972
125,LIGNIN,NI,22,524,331.6317791,1.928493936
126,LIGNIN,NI,22,524,342.2966183,2.146862909
133,OXALATE,NI,49,1173,571.9811424,15.52485883
134,OXALATE,NI,49,1173,495.0154773,14.30261761
135,OXALATE,NI,49,1173,495.0391755,13.52571603
142,PHENOL,NI,49,1173,663.6448062,6.240461726
143,PHENOL,NI,49,1173,649.7990024,6.089066908
144,PHENOL,NI,49,1173,505.9263743,4.950068389
151,CELLULOSE,NR,49,1173,729.5355991,6.043239451
152,CELLULOSE,NR,49,1173,902.9416084,6.957040315
153,CELLULOSE,NR,49,1173,655.3448729,4.543933842
160,LIGNIN,NR,22,524,456.0444826,3.064808138
161,LIGNIN,NR,22,524,468.8458623,2.924818334
162,LIGNIN,NR,22,524,463.1683775,3.129863515
169,OXALATE,NR,49,1173,778.7937673,15.12943666
170,OXALATE,NR,49,1173,1038.054926,16.31141138
171,OXALATE,NR,49,1173,886.8608288,15.19431848
178,PHENOL,NR,49,1173,740.9355867,5.425555475
179,PHENOL,NR,49,1173,679.1860085,5.019202427
180,PHENOL,NR,49,1173,,
7,CELLULOSE,CTL,50,1196,,
8,CELLULOSE,CTL,50,1196,969.3611247,5.360114811
9,CELLULOSE,CTL,50,1196,690.4055422,3.693728766
16,LIGNIN,CTL,23,547,530.8210939,2.977156404
17,LIGNIN,CTL,23,547,535.6206784,3.002422807
18,LIGNIN,CTL,23,547,491.192843,2.457818166
25,OXALATE,CTL,50,1196,734.7735456,15.67551552
26,OXALATE,CTL,50,1196,927.8328679,13.3462833
27,OXALATE,CTL,50,1196,684.6567086,11.88949794
34,PHENOL,CTL,50,1196,775.5072125,5.230615316
35,PHENOL,CTL,50,1196,798.0492186,5.538421457
36,PHENOL,CTL,50,1196,838.5296314,5.662484372
43,CELLULOSE,DW,50,1196,1161.467412,4.198330197
44,CELLULOSE,DW,50,1196,923.6919635,7.833113479
45,CELLULOSE,DW,50,1196,1341.002054,4.559008535
52,LIGNIN,DW,23,547,664.2620412,2.800565241
53,LIGNIN,DW,23,547,700.821179,2.939398835
54,LIGNIN,DW,23,547,926.6864678,3.048040812
61,OXALATE,DW,50,1196,1256.168359,15.49890282
62,OXALATE,DW,50,1196,1194.806797,16.51750512
63,OXALATE,DW,50,1196,1325.183635,14.52016259
70,PHENOL,DW,50,1196,1304.774892,8.963482061
71,PHENOL,DW,50,1196,1471.361835,8.712279077
72,PHENOL,DW,50,1196,1256.776247,8.140255156
79,CELLULOSE,DL,50,1196,,
80,CELLULOSE,DL,50,1196,875.2718249,4.398984937
81,CELLULOSE,DL,50,1196,992.4947395,5.189690595
88,LIGNIN,DL,23,547,566.2718945,2.352437785
89,LIGNIN,DL,23,547,498.6528583,2.083059529
90,LIGNIN,DL,23,547,567.1079281,2.368010948
97,OXALATE,DL,50,1196,951.9656445,13.84534181
98,OXALATE,DL,50,1196,,
99,OXALATE,DL,50,1196,1154.9039,13.11844457
106,PHENOL,DL,50,1196,1042.03734,6.373567169
107,PHENOL,DL,50,1196,905.3644709,5.658590381
108,PHENOL,DL,50,1196,928.02258,5.711873043
115,CELLULOSE,NI,50,1196,630.1293826,9.061544897
116,CELLULOSE,NI,50,1196,596.1710887,8.777063764
117,CELLULOSE,NI,50,1196,621.9973823,9.680702193
124,LIGNIN,NI,23,547,370.4691057,2.291289216
125,LIGNIN,NI,23,547,343.821667,1.978968217
126,LIGNIN,NI,23,547,354.1781181,2.200717981
133,OXALATE,NI,50,1196,580.0560438,15.53757441
134,OXALATE,NI,50,1196,500.6440219,14.31099957
135,OXALATE,NI,50,1196,499.2793103,13.53216805
142,PHENOL,NI,50,1196,674.2351366,6.275942354
143,PHENOL,NI,50,1196,660.3391329,6.123874111
144,PHENOL,NI,50,1196,513.0769799,4.971104032
151,CELLULOSE,NR,50,1196,738.1155516,6.076450456
152,CELLULOSE,NR,50,1196,913.4675871,6.985198707
153,CELLULOSE,NR,50,1196,658.8931335,4.555882017
160,LIGNIN,NR,23,547,471.6437938,3.121130118
161,LIGNIN,NR,23,547,480.5107189,2.96767892
162,LIGNIN,NR,23,547,464.8848378,3.129227294
169,OXALATE,NR,50,1196,786.2904161,15.13886612
170,OXALATE,NR,50,1196,1050.828437,16.32624008
171,OXALATE,NR,50,1196,899.3151623,15.21056703
178,PHENOL,NR,50,1196,749.7138249,5.452905917
179,PHENOL,NR,50,1196,689.4865775,5.050490955
180,PHENOL,NR,50,1196,,
7,CELLULOSE,CTL,52,1244,,
8,CELLULOSE,CTL,52,1244,1002.281121,5.625574889
9,CELLULOSE,CTL,52,1244,706.089727,3.788834212
16,LIGNIN,CTL,25,595,574.6868412,3.118073326
17,LIGNIN,CTL,25,595,582.4325675,3.14477758
18,LIGNIN,CTL,25,595,520.2043284,2.532229845
25,OXALATE,CTL,52,1244,746.8859535,15.68708312
26,OXALATE,CTL,52,1244,947.8750285,13.36587103
27,OXALATE,CTL,52,1244,698.8954499,11.90439963
34,PHENOL,CTL,52,1244,795.1795781,5.29636872
35,PHENOL,CTL,52,1244,822.8765161,5.622986708
36,PHENOL,CTL,52,1244,863.5152541,5.742768644
43,CELLULOSE,DW,52,1244,1204.43339,4.359179996
44,CELLULOSE,DW,52,1244,943.2598082,7.953674629
45,CELLULOSE,DW,52,1244,1377.992125,4.678112595
52,LIGNIN,DW,25,595,718.950226,2.95045098
53,LIGNIN,DW,25,595,759.4023539,3.104518199
54,LIGNIN,DW,25,595,1002.802245,3.216172052
61,OXALATE,DW,52,1244,1296.871625,15.54272013
62,OXALATE,DW,52,1244,1231.577171,16.55640951
63,OXALATE,DW,52,1244,1364.12613,14.56045626
70,PHENOL,DW,52,1244,1346.778476,9.069887052
71,PHENOL,DW,52,1244,1519.069223,8.818092026
72,PHENOL,DW,52,1244,1300.041827,8.239521437
79,CELLULOSE,DL,52,1244,,
80,CELLULOSE,DL,52,1244,892.1175373,4.473658823
81,CELLULOSE,DL,52,1244,1022.388528,5.313646702
88,LIGNIN,DL,25,595,611.3560553,2.488072021
89,LIGNIN,DL,25,595,526.5430328,2.163088844
90,LIGNIN,DL,25,595,610.9922662,2.505902366
97,OXALATE,DL,52,1244,973.2233949,13.86969741
98,OXALATE,DL,52,1244,,
99,OXALATE,DL,52,1244,1189.119793,13.15604314
106,PHENOL,DL,52,1244,1069.393796,6.454985277
107,PHENOL,DL,52,1244,941.1030999,5.760494805
108,PHENOL,DL,52,1244,962.1269482,5.807696497
115,CELLULOSE,NI,52,1244,647.6900193,9.177794033
116,CELLULOSE,NI,52,1244,612.418715,8.879598051
117,CELLULOSE,NI,52,1244,635.9972113,9.765318464
124,LIGNIN,NI,25,595,403.85055,2.427125749
125,LIGNIN,NI,25,595,371.7686062,2.085394805
126,LIGNIN,NI,25,595,383.8005493,2.325145809
133,OXALATE,NI,52,1244,594.7271679,15.56170121
134,OXALATE,NI,52,1244,509.5002807,14.32438205
135,OXALATE,NI,52,1244,506.8305561,13.54390062
142,PHENOL,NI,52,1244,695.8127693,6.355391774
143,PHENOL,NI,52,1244,680.6784268,6.197258121
144,PHENOL,NI,52,1244,527.6464732,5.017160183
151,CELLULOSE,NR,52,1244,746.7481435,6.106582239
152,CELLULOSE,NR,52,1244,937.0214957,7.047373221
153,CELLULOSE,NR,52,1244,670.8225433,4.591128834
160,LIGNIN,NR,25,595,475.6482048,3.123401268
161,LIGNIN,NR,25,595,516.7255025,3.096371273
162,LIGNIN,NR,25,595,505.0263157,3.280947262
169,OXALATE,NR,52,1244,797.6592074,15.15291097
170,OXALATE,NR,52,1244,1077.589106,16.36225682
171,OXALATE,NR,52,1244,924.8077819,15.24401481
178,PHENOL,NR,52,1244,770.8505741,5.519245019
179,PHENOL,NR,52,1244,718.0513507,5.138512683
180,PHENOL,NR,52,1244,,
